t,x,y,z,odom_yaw,cx,cy,cz,label,rot1,rot2,rot3,rot4,rot5,rot6,rot7,rot8,rot9
1713619299705190521,3.5412,0.0975703,0.909518,-0.0935308,3.63602,0.33635,0.207575,Three,0.978006,-0.0680059,0.197179,0.0757853,0.996605,-0.032171,-0.194322,0.0464067,0.979839
1713619299714025664,3.52313,0.0895801,0.905234,-0.0579164,3.61805,0.327064,0.206513,Three,0.978008,-0.0679802,0.197179,0.0757583,0.996607,-0.0321669,-0.194323,0.0463974,0.97984
1713619299721750290,3.49492,0.0823402,0.898452,0.139315,3.58962,0.317954,0.20501,Three,0.978007,-0.0679872,0.197181,0.0757659,0.996607,-0.032169,-0.194325,0.0464011,0.979839
1713619299731067692,3.46745,0.073663,0.891924,0.121858,3.56204,0.307542,0.203677,Three,0.978012,-0.0680181,0.197146,0.0757924,0.996605,-0.0321521,-0.194289,0.0463873,0.979847
1713619299738446338,3.46567,0.067616,0.891572,-0.040653,3.56064,0.301342,0.203489,Three,0.978018,-0.0680047,0.197119,0.0757758,0.996607,-0.0321438,-0.194264,0.0463741,0.979852
1713619299747399394,3.44456,0.0593837,0.886048,-0.0760717,3.53946,0.291759,0.201767,Three,0.978016,-0.0680149,0.197125,0.0757807,0.996607,-0.0321146,-0.194271,0.0463469,0.979852
1713619299754839986,3.43734,0.0528266,0.884755,-0.0529391,3.53257,0.284848,0.201632,Three,0.978015,-0.0680519,0.197117,0.0758158,0.996605,-0.0321032,-0.194263,0.046342,0.979854
1713619299763644695,3.42256,0.0449163,0.881006,-0.0609187,3.51792,0.275885,0.200541,Three,0.978021,-0.0680308,0.197095,0.0757956,0.996606,-0.0321157,-0.194241,0.0463487,0.979858
1713619299770627662,3.42684,0.0389091,0.882909,-0.019289,3.52289,0.270181,0.201325,Three,0.978022,-0.068037,0.197087,0.0758016,0.996606,-0.032116,-0.194233,0.0463496,0.97986
1713619299779917864,3.42582,0.0306001,0.883004,-0.0015441,3.52245,0.262073,0.201299,Three,0.978021,-0.0681089,0.19707,0.0758699,0.996601,-0.0320948,-0.194214,0.0463411,0.979864
1713619299787832598,3.42427,0.0238923,0.882968,0.0580394,3.52137,0.255447,0.201342,Three,0.978022,-0.0681606,0.197048,0.075922,0.996597,-0.0320972,-0.19419,0.046352,0.979868
1713619299796947905,3.43604,0.0161293,0.886221,-0.0232153,3.53404,0.248568,0.201967,Three,0.978025,-0.0681813,0.197026,0.0759431,0.996595,-0.0321026,-0.194167,0.0463599,0.979872
1713619299804699493,3.41152,0.00938273,0.880603,-0.0176323,3.50942,0.240098,0.200806,Three,0.97802,-0.0681614,0.197055,0.0759237,0.996597,-0.0321002,-0.194196,0.0463557,0.979867
