t,x,y,z,odom_yaw,cx,cy,cz,label,rot1,rot2,rot3,rot4,rot5,rot6,rot7,rot8,rot9
1.71201E+18,5.33099,-0.216634,-0.00478818,-0.0295995,5.2152,0.0671848,0.69986,Five,0.987517,-0.0532747,-0.148228,0.0531774,0.998574,-0.00462257,0.148263,-0.00331749,0.988942
1.71201E+18,5.32859,-0.219998,-0.00474714,-0.008627,5.213,0.0638206,0.699564,Five,0.987516,-0.0532979,-0.148229,0.0532004,0.998573,-0.00462533,0.148264,-0.00331826,0.988942
1.71201E+18,5.40702,-0.230014,-0.00618645,0.0246498,5.29117,0.058015,0.710045,Five,0.987509,-0.0532997,-0.148274,0.0532035,0.998573,-0.00461832,0.148309,-0.00332805,0.988936
1.71201E+18,5.36481,-0.232112,-0.00551894,0.0176974,5.2495,0.0536647,0.704454,Five,0.987509,-0.0532982,-0.148274,0.0532023,0.998573,-0.00461585,0.148309,-0.00333035,0.988935
1.71201E+18,5.32315,-0.234216,-0.00481628,0.0101597,5.20837,0.0493821,0.698936,Five,0.98751,-0.0533074,-0.148267,0.0532095,0.998573,-0.00462989,0.148302,-0.00331713,0.988937
1.71201E+18,5.35315,-0.239395,-0.00522174,-0.133358,5.23836,0.0458941,0.702848,Five,0.987513,-0.0533263,-0.148238,0.0532252,0.998572,-0.00465113,0.148274,-0.00329693,0.988941
1.71201E+18,5.3181,-0.24174,-0.00348174,-0.106127,5.20362,0.0417041,0.699293,Five,0.987515,-0.053332,-0.148221,0.05323,0.998571,-0.004658,0.148258,-0.00328998,0.988943
1.71201E+18,5.36352,-0.246693,-0.00354078,0.0108423,5.24874,0.0391839,0.706022,Five,0.987514,-0.0533361,-0.148228,0.0532313,0.998571,-0.00467652,0.148266,-0.00327224,0.988942
1.71201E+18,5.40172,-0.252408,-0.00517852,0.0251372,5.28702,0.0355325,0.71005,Five,0.987515,-0.0533408,-0.148222,0.053234,0.998571,-0.00469086,0.14826,-0.00325813,0.988943
1.71201E+18,5.37503,-0.254386,-0.00481616,-0.17066,5.26072,0.0321721,0.70641,Five,0.987516,-0.0533491,-0.148213,0.053241,0.998571,-0.00469999,0.148251,-0.00324967,0.988944
1.71201E+18,5.42945,-0.260046,-0.00501893,0.0591315,5.31479,0.029492,0.714336,Five,0.987514,-0.0533623,-0.14822,0.0532545,0.99857,-0.00469886,0.148259,-0.0032532,0.988943
1.71201E+18,5.36156,-0.259612,-0.00349951,0.0932646,5.24749,0.0263033,0.705849,Five,0.987512,-0.0533607,-0.148234,0.0532545,0.99857,-0.00468843,0.148273,-0.00326426,0.988941
1.71201E+18,5.45913,-0.268062,-0.00560312,-0.0257328,5.34458,0.0229202,0.718339,Five,0.987511,-0.053332,-0.148249,0.053227,0.998571,-0.00467867,0.148286,-0.00327059,0.988939
1.71201E+18,5.43947,-0.270071,-0.0053443,0.107218,5.32524,0.0199086,0.715738,Five,0.987509,-0.053337,-0.148258,0.0532348,0.998571,-0.00466042,0.148295,-0.00329026,0.988938
1.71201E+18,5.42825,-0.273571,-0.00522652,0.164445,5.31432,0.015877,0.71427,Five,0.987507,-0.0533472,-0.14827,0.053246,0.998571,-0.00465493,0.148307,-0.00329802,0.988936
1.71201E+18,5.49987,-0.281133,-0.00635193,0.139191,5.3856,0.0121137,0.723845,Five,0.987506,-0.0533457,-0.148278,0.0532404,0.998571,-0.00468206,0.148316,-0.00327082,0.988935
1.71201E+18,5.48563,-0.28352,-0.00560112,-0.250244,5.37157,0.0090587,0.722403,Five,0.987507,-0.0533638,-0.148263,0.0532568,0.99857,-0.00469495,0.148302,-0.00325972,0.988937
1.71201E+18,5.48325,-0.287231,-0.00583597,0.153428,5.36948,0.00523072,0.721678,Five,0.987511,-0.0533666,-0.148235,0.0532573,0.99857,-0.00470896,0.148275,-0.00324447,0.988941
1.71201E+18,5.47439,-0.290609,-0.00547334,0.208262,5.36088,0.00137118,0.720578,Five,0.987516,-0.0533637,-0.148207,0.0532549,0.99857,-0.00470493,0.148246,-0.00324655,0.988945
1.71201E+18,5.55228,-0.298956,-0.00613984,0.171963,5.43833,-0.00279136,0.731499,Five,0.987515,-0.0533676,-0.148208,0.0532589,0.99857,-0.00470453,0.148247,-0.00324762,0.988945
1.71201E+18,5.68264,-0.308826,-0.00805159,0.0877157,5.56788,-0.00573926,0.748931,Five,0.987517,-0.0533581,-0.148202,0.0532512,0.99857,-0.00469179,0.14824,-0.00325872,0.988946
1.71201E+18,5.54706,-0.304587,-0.00635164,0.232092,5.43355,-0.00880161,0.7303,Five,0.987523,-0.0533423,-0.148166,0.0532391,0.998571,-0.00466577,0.148203,-0.00328067,0.988951
1.71201E+18,5.71742,-0.317753,-0.0082651,0.151914,5.60278,-0.0129537,0.753622,Five,0.987526,-0.0533273,-0.148153,0.0532245,0.998572,-0.00466068,0.148189,-0.00328281,0.988954
1.71201E+18,5.72071,-0.322107,-0.00809497,0.187818,5.60627,-0.01715,0.75409,Five,0.987531,-0.0533232,-0.148117,0.0532205,0.998572,-0.00465917,0.148154,-0.00328181,0.988959
1.71201E+18,5.6549,-0.321991,-0.00692514,0.277525,5.54112,-0.0205296,0.745319,Five,0.987536,-0.0533266,-0.148086,0.0532226,0.998572,-0.0046676,0.148124,-0.00327212,0.988963
1.71201E+18,5.69277,-0.328245,-0.00679788,0.284716,5.57885,-0.0247532,0.750995,Five,0.987538,-0.0533291,-0.148072,0.0532238,0.998572,-0.00467617,0.14811,-0.00326306,0.988966
1.71201E+18,5.66037,-0.329936,-0.00628754,0.309425,5.54685,-0.0283036,0.74678,Five,0.987537,-0.0533061,-0.148085,0.0532,0.998573,-0.00467993,0.148124,-0.00325654,0.988963
1.71201E+18,5.68597,-0.334364,-0.00680919,0.328411,5.57244,-0.0313154,0.750124,Five,0.987535,-0.0533141,-0.148095,0.0532081,0.998572,-0.00468034,0.148133,-0.00325783,0.988962
1.71201E+18,5.80288,-0.34537,-0.00896074,0.299098,5.68882,-0.0359547,0.765221,Five,0.987537,-0.0533344,-0.148072,0.0532287,0.998571,-0.00467962,0.14811,-0.00326039,0.988965
1.71201E+18,5.74846,-0.34534,-0.00806115,0.352339,5.63496,-0.0387607,0.75792,Five,0.98754,-0.0533431,-0.14805,0.0532401,0.998571,-0.00466204,0.148087,-0.00327822,0.988969
